HADDA CONVENIENCE CORP,"432 9TH AVENUE
NEW YORK, NY 10001",122,AX,01/31/2001,License is Inactive,1020211,"GROCERY BEER, WINE PROD",License is Inactive,3,,02/09/1998,01/31/2001
HAN AH REUM CORP,"25 W 32ND STREET
NEW YORK, NY 10001",122,AX,06/30/2003,License is Inactive,1020212,"GROCERY BEER, WINE PROD",License is Inactive,3,03/18/1988,07/01/2000,06/30/2003
"SHAHBAIN,HASSAN M","245 9TH AVENUE
NEW YORK, NY 10001",122,AX,07/31/1998,License is Inactive,1020213,"GROCERY BEER, WINE PROD",License is Inactive,4,,08/01/1995,07/31/1998
HYGRADE GOURMET DELI CORP,"832 AVENUE OF THE AMERICAS
NEW YORK, NY 10001",122,AX,02/29/2004,License is Inactive,1020214,"GROCERY BEER, WINE PROD",License is Inactive,4,,03/01/2001,02/29/2004
JENSUN INC,"135 W 28TH ST
NEW YORK, NY 10001",122,AX,07/31/2007,License is Inactive,1020215,"GROCERY BEER, WINE PROD",License is Inactive,4,,08/01/2004,07/31/2007
JUNE ENTERPRISES INC,"284 5TH AVENUE
NEW YORK, NY 10001",122,AX,05/31/1998,Expired,1020216,"GROCERY BEER, WINE PROD",Expired,4,05/02/1986,06/01/1995,05/31/1998
MAYFLOWER SCIENCE INC,"135 W 28TH STREET
NEW YORK, NY 10001",122,AX,08/31/2000,License is Inactive,1020217,"GROCERY BEER, WINE PROD",License is Inactive,3,,09/01/1997,08/31/2000
MAYFLOWER WCIENCE INC,"135 W 28TH STREET
NEW YORK, NY 10001",ML1,AX,08/26/1998,Expired,1020218,"GROCERY BEER, WINE PROD",Expired, ,,08/26/1998,08/26/1998
MONEY & SUGAR GROCERY CORP,"359 7TH AVENUE
NEW YORK, NY 10001",122,AX,05/31/2000,License is Inactive,1020219,"GROCERY BEER, WINE PROD",License is Inactive,1,,06/01/1997,05/31/2000
MUSID K MUBAREZ & N A ALOMARI,"801 AVENUE OF THE AMERICAS
NEW YORK, NY 10001",122,AX,12/31/2017,License is Active,1020220,"GROCERY BEER, WINE PROD",License is Active,2,12/05/1984,01/01/2015,12/31/2017
NAM HOON KIM,"338 9TH AVE
NEW YORK, NY 10001",122,AX,12/31/2001,License is Inactive,1020221,"GROCERY BEER, WINE PROD",License is Inactive,1,,,12/31/2001
NEW PENN PLAZA GOURMET DELI,"364 9TH AVE
AKA 360 W 31ST ST
NEW YORK, NY 10001",122,AX,06/30/2002,License is Inactive,1020222,"GROCERY BEER, WINE PROD",License is Inactive,3,,07/27/1999,06/30/2002
OMEGA DELI CORP,"421 7TH AVENUE
AKA 157 W 33RD STREET
NEW YORK, NY 10001",122,AX,09/30/2000,License is Inactive,1020223,"GROCERY BEER, WINE PROD",License is Inactive,1,,10/01/1997,09/30/2000
RATAN NEWS CORP,"171 W 29TH STREET
NEW YORK, NY 10001",122,AX,03/31/2017,License is Active,1020224,"GROCERY BEER, WINE PROD",License is Active,2,,04/01/2014,03/31/2017
S M G FOOD MARKET INC,"305 WEST 30TH ST
NEW YORK, NY 10001",122,AX,12/31/2000,License is Inactive,1020225,"GROCERY BEER, WINE PROD",License is Inactive,4,,,12/31/2000
SMG FOOD MARKET INC,"305 WEST 30TH ST
NEW YORK, NY 10001",122,AX,01/31/2002,Expired,1020226,"GROCERY BEER, WINE PROD",Expired,2,,02/17/1999,01/31/2002
"MOHAMED,TAWFIK SALEH","409 8TH AVENUE
NEW YORK, NY 10001",122,AX,10/31/2001,License is Inactive,1020227,"GROCERY BEER, WINE PROD",License is Inactive,2,,11/01/1998,10/31/2001
TAWFIK SALH MOHAMED,"409 8GH AVE
NEW YOKR, NY 10001",ML1,AX,09/02/1999,Expired,1020228,"GROCERY BEER, WINE PROD",Expired, ,,09/02/1999,09/02/1999
311 GROCERS CORP,"311 10TH AVENUE
NEW YORK, NY 10001",122,AX,08/31/2001,License is Inactive,1020229,"GROCERY BEER, WINE PROD",License is Inactive,1,03/03/1998,09/16/1998,08/31/2001
341 DELI GROCERY CORP,"341 7TH AVE
NEW YORK, NY 10001",122,AX,10/31/2011,License is Inactive,1020230,"GROCERY BEER, WINE PROD",License is Inactive,2,,11/01/2008,10/31/2011
341 DELI PIZZA CORP,"341 7TH AVE
NEW YORK, NY 10001",122,AX,09/30/2002,License is Inactive,1020231,"GROCERY BEER, WINE PROD",License is Inactive,1,,10/01/1999,09/30/2002
341 DELI PIZZA CORP,"341 7TH AVE
NEW YORK, NY 10001",122,AX,09/30/1999,Expired,1020232,"GROCERY BEER, WINE PROD",Expired,1,,10/21/1996,09/30/1999
350 NINTH AVENUE FOOD CORP,"350 9TH AVE
NEW YORK, NY 10001",ML1,AX,04/29/1999,Expired,1020233,"GROCERY BEER, WINE PROD",Expired, ,,04/29/1999,04/29/1999
350 NINTH AVENUE FOOD CORP,"350 9TH AVENUE
NEW YORK, NY 10001",122,AX,01/31/1998,Expired,1020234,"GROCERY BEER, WINE PROD",Expired,2,,02/01/1995,01/31/1998
350 NINTH AVENUE FOOD CORP,"350 9TH AVENUE
NEW YORK, NY 10001",122,AX,01/31/2001,License is Inactive,1020235,"GROCERY BEER, WINE PROD",License is Inactive,2,,02/01/1998,01/31/2001
369 W 34 GROCERY CORP,"369 W 34TH STREET
NEW YORK, NY 10001",122,AX,07/31/1998,License is Inactive,1020236,"GROCERY BEER, WINE PROD",License is Inactive,3,,08/28/1995,07/31/1998
371 W 34TH ST GROCERY CORP,"432 9TH AVE
NEW YORK, NY 10001",122,AX,10/31/2005,License is Inactive,1020237,"GROCERY BEER, WINE PROD",License is Inactive,1,,11/01/2002,10/31/2005
383 ABC CORP,"383 8TH AVENUE
NEW YORK, NY 10001",122,AX,11/30/2001,License is Inactive,1020238,"GROCERY BEER, WINE PROD",License is Inactive,2,,12/01/1998,11/30/2001
404 DELI CORP,"404 8TH AVENUE
NEW YORK, NY 10001",122,AX,04/30/2002,License is Inactive,1020239,"GROCERY BEER, WINE PROD",License is Inactive,2,,05/01/1999,04/30/2002
440 NINTH AVENUE DELI CORP,"440 9TH AVENUE
NEW YORK, NY 10001",122,AX,04/30/1999,License is Inactive,1020240,"GROCERY BEER, WINE PROD",License is Inactive,3,,05/01/1996,04/30/1999
440 NINTH AVENUE DELI CORP,"440 9TH AVENUE
NEW YORK, NY 10001",ML1,AX,09/09/1998,Expired,1020241,"GROCERY BEER, WINE PROD",Expired, ,,09/09/1998,09/09/1998
837 GOURMET DELI INC,"837 6TH AVENUE
NEW YORK, NY 10001",122,AX,04/30/2004,License is Inactive,1020242,"GROCERY BEER, WINE PROD",License is Inactive,2,,05/01/2001,04/30/2004
864 CONVENIENCE INC,"432 9TH AVENUE
NEW YORK, NY 10001",122,AX,09/30/2000,License is Inactive,1020243,"GROCERY BEER, WINE PROD",License is Inactive,1,,10/01/1997,09/30/2000
9TH AVE GOURMET CORP,"350 9TH AVENUE
NEW YORK, NY 10001",122,AX,03/31/2005,License is Inactive,1020244,"GROCERY BEER, WINE PROD",License is Inactive,3,,04/01/2002,03/31/2005
ABA BEVERAGES INC,"603 607 W 29TH STREET
NEW YORK, NY 10001",105,CO,06/30/2005,Expired,1022519,WHOLESALE BEER(CO),Expired,1,,07/01/2004,06/30/2005
ABA BEVERAGES INC,"603 607 W 29TH STREET
NEW YORK, NY 10001",105,CO,06/30/1999,Expired,1022520,WHOLESALE BEER(CO),Expired,1,,07/01/1998,06/30/1999
VITAMALT INC,"515 W 29TH STREET
NEW YORK, NY 10001",105,CO,06/30/1999,Expired,1022521,WHOLESALE BEER(CO),Expired,1,,07/01/1998,06/30/1999
VITAMALT INC,"515 W 29TH STREET
NEW YORK, NY 10001",105,CO,06/30/2000,License is Inactive,1022522,WHOLESALE BEER(CO),License is Inactive,1,,07/01/1999,06/30/2000
MANHATTAN CENTER STUDIOS INC,"311 W 34TH ST
NEW YORK, NY 10001",246,CT,03/31/2008,Expired,1022645,CATERING ESTABLISHMENT,Expired,1,,04/01/2006,03/31/2008
ART DIRECTORS CLUB INC,"104 W 29TH STREET
NEW YORK, NY 10001",246,CT,07/31/2016,License is Active,1022646,CATERING ESTABLISHMENT,License is Active,4,,08/01/2014,07/31/2016
RITE AID OF NEW YORK INC,"282 8TH AVENUE
NEW YORK, NY 10001",126,DX,07/31/2018,License is Active,1022708,"DRUG BEER, WINE PROD",License is Active,4,,08/01/2015,07/31/2018
A & N MANHATTAN PIZZA CORP,"222 W 35TH STREET
NEW YORK, NY 10001",141,EB,09/30/1998,Expired,1022744,EATING PLACE BEER,Expired,2,,10/16/1995,09/30/1998
A S K CORPORATION,"301 W 10TH AVENUE
NEW YORK, NY 10001",141,EB,05/31/1998,License is Inactive,1022745,EATING PLACE BEER,License is Inactive,1,,06/22/1995,05/31/1998
ALMAR DELI INC,"458 7TH AVENUE
NEW YORK, NY 10001",141,EB,09/30/2007,License is Inactive,1022746,EATING PLACE BEER,License is Inactive,4,06/20/1986,10/01/2004,09/30/2007
ANMI CORP,"234 5TH AVENUE
NEW YORK, NY 10001",141,EB,03/31/2008,License is Inactive,1022747,EATING PLACE BEER,License is Inactive,4,,04/01/2005,03/31/2008
C R K FOOD CORP,"20 W 33RD ST STORE #3
NEW YORK, NY 10001",141,EB,12/31/2002,License is Inactive,1022748,EATING PLACE BEER,License is Inactive,2,07/21/1999,,12/31/2002
CAFE CLASSIC 5TH CORP,"294 5TH AVENUE
NEW YORK, NY 10001",141,EB,02/28/2002,License is Inactive,1022749,EATING PLACE BEER,License is Inactive,4,02/16/1996,03/01/1999,02/28/2002
CARRD ENTERPRISES INC,"PENN STA GRAND CONCOURSE
NEW YORK, NY 10001",141,EB,11/30/2017,License is Active,1022750,EATING PLACE BEER,License is Active,1,08/23/1996,12/01/2014,11/30/2017
DNC FOOD SERVICE CORP,"1271 BROADWAY
1ST & 2ND FLOOR
NEW YORK, NY 10001",141,EB,08/31/2016,License is Inactive,1022751,EATING PLACE BEER,License is Inactive,4,,09/01/2013,08/31/2016
DON PEPI DELI INC,"PENN STA MAIN CONCOURSE
NEW YORK, NY 10001",141,EB,07/31/2018,License is Active,1022752,EATING PLACE BEER,License is Active,2,,08/01/2015,07/31/2018
FIRST PUNJABI DHABA INC,"301 TENTH AVE
NEW YORK, NY 10001",141,EB,09/30/1999,License is Inactive,1022753,EATING PLACE BEER,License is Inactive,4,07/19/1996,10/08/1996,09/30/1999
GOURMET MANAGEMENT CORP,"2 PENN PLAZA
PENN STATION LEVELS A & B
NEW YORK, NY 10001",141,EB,05/31/2019,License is Active,1022754,EATING PLACE BEER,License is Active,1,,04/21/2016,05/31/2019
GREATER NORTHEASTERN REST INC,"BATTERY MARITIME BLDG
NEW YORK, NY 10001",141,EB,06/30/2003,License is Inactive,1022755,EATING PLACE BEER,License is Inactive,2,,07/01/2000,06/30/2003
GYRO KING INC,"421 7TH AVENUE
NEW YORK, NY 10001",141,EB,12/31/2004,Expired,1022756,EATING PLACE BEER,Expired,1,11/09/1989,01/01/2002,12/31/2004
HAI WHA PAK & CHUNG HO PAK,"260 W 35TH ST STORE #1
STREET LEVEL
NEW YORK, NY 10001",141,EB,03/31/2002,License is Inactive,1022757,EATING PLACE BEER,License is Inactive,1,,04/07/1999,03/31/2002
HAN BATT RESTAURANT INC,"43 WEST 32ND STREET
NEW YORK, NY 10001",141,EB,08/31/2002,License is Inactive,1022758,EATING PLACE BEER,License is Inactive,2,03/12/1990,09/01/1999,08/31/2002
HOT BREAD OF PENN STATION INC,"SPACE NO 10B PENNSYLVLANIA STA
NEW YORK, NY 10001",141,EB,04/30/1999,Expired,1022759,EATING PLACE BEER,Expired,3,,05/23/1996,04/30/1999
JC'S SUPREME DELI INC,"295 7TH AVE
NEW YORK, NY 10001",ML1,EB,08/26/1999,Expired,1022760,EATING PLACE BEER,Expired, ,,08/26/1999,08/26/1999
JC'S SUPREME DELI INC,"295 7TH AVENUE
NEW YORK, NY 10001",141,EB,01/31/2000,License is Inactive,1022761,EATING PLACE BEER,License is Inactive,1,12/27/1996,02/18/1997,01/31/2000
JO & YOO FARM INC,"297 7TH AVE
NEW YORK, NY 10001",ML1,EB,07/20/1999,Expired,1022762,EATING PLACE BEER,Expired, ,,07/20/1999,07/20/1999
JO & YOO FARM INC,"297 7TH AVENUE
NEW YORK, NY 10001",141,EB,03/31/2001,License is Inactive,1022763,EATING PLACE BEER,License is Inactive,1,,04/01/1998,03/31/2001
JOSE M REYES & RAMON E REYES,"130 W 29TH STREET
NEW YORK, NY 10001",141,EB,03/31/2003,License is Inactive,1022764,EATING PLACE BEER,License is Inactive,2,,04/01/2000,03/31/2003
K T INDUSTRIES INC,"330 5TH AVENUE
NEW YORK, NY 10001",141,EB,06/30/1999,Expired,1022765,EATING PLACE BEER,Expired,3,,07/01/1996,06/30/1999
"KIM,KON YOUNG","150 W 28TH STREET
NEW YORK, NY 10001",141,EB,07/31/2001,License is Inactive,1022766,EATING PLACE BEER,License is Inactive,4,,08/20/1998,07/31/2001
L K L GROCERY INC,"315 10TH AVE
NEW YORK, NY 10001",141,EB,12/31/2002,License is Inactive,1022767,EATING PLACE BEER,License is Inactive,1,,,12/31/2002
LEE WON SEOK,"150 W 28TH STREET
NEW YORK, NY 10001",ML1,EB,08/20/1998,Expired,1022768,EATING PLACE BEER,Expired, ,,08/20/1998,08/20/1998
"SEOK,LEE WON","150 W 28TH STREET
NEW YORK, NY 10001",141,EB,08/31/2000,License is Inactive,1022769,EATING PLACE BEER,License is Inactive,3,,09/23/1997,08/31/2000
LEKKAS RESTAURANT CORP,"322 7TH AVENUE
NEW YORK, NY 10001",141,EB,02/29/2008,Expired,1022770,EATING PLACE BEER,Expired,1,01/05/1987,03/01/2005,02/29/2008
LILY FARM CORP,"297 7TH AVE
NEW YORK, NY 10001",141,EB,06/30/2005,License is Inactive,1022771,EATING PLACE BEER,License is Inactive,1,,07/01/2002,06/30/2005
LITSA & SAM REST INC,"22 W 33RD STREET
NEW YORK, NY 10001",141,EB,06/30/2000,License is Inactive,1022772,EATING PLACE BEER,License is Inactive,2,,07/01/1997,06/30/2000
LIVANIS TERMINAL FOODS INC,"329 10TH AVENUE
NEW YORK, NY 10001",141,EB,06/30/2012,Expired,1022773,EATING PLACE BEER,Expired,2,,07/01/2009,06/30/2012
MANHATTEN HERO CORP,"168 W 27TH STREET
NEW YORK, NY 10001",141,EB,06/30/2006,License is Inactive,1022774,EATING PLACE BEER,License is Inactive,2,,07/01/2003,06/30/2006
PAULIES PIZZA INC,"460 W 34TH STREET
NEW YORK, NY 10001",141,EB,03/31/1998,License is Inactive,1022775,EATING PLACE BEER,License is Inactive,2,09/27/1991,04/01/1995,03/31/1998
PENN PLAZA GOURMET DELI CORP,"367 7TH AVENUE
NEW YORK, NY 10001",141,EB,06/30/2012,Expired,1022776,EATING PLACE BEER,Expired,4,,07/01/2009,06/30/2012
"GUPTA,PRAKASH","141 W 33RD STREET
NEW YORK, NY 10001",141,EB,01/31/1999,License is Inactive,1022777,EATING PLACE BEER,License is Inactive,4,,02/01/1996,01/31/1999
RAINBOW GOURMET DELI INC,"295 7TH AVE
NEW YORK, NY 10001",141,EB,07/31/2005,License is Inactive,1022778,EATING PLACE BEER,License is Inactive,2,05/11/1999,08/01/2002,07/31/2005
RAUL NORMANDO JARA,"147 W 27TH ST
NEW YORK, NY 10001",141,EB,06/30/2002,Expired,1022779,EATING PLACE BEER,Expired,1,04/16/1999,07/15/1999,06/30/2002
ROMA CORP,"155 W 29TH STREET
NEW YORK, NY 10001",141,EB,04/30/2009,License is Inactive,1022780,EATING PLACE BEER,License is Inactive,3,,05/01/2006,04/30/2009
S & R ENTERPRISES OF NY INC,"601 W 26TH STREET
NEW YORK, NY 10001",141,EB,12/31/2003,License is Inactive,1022781,EATING PLACE BEER,License is Inactive,3,12/05/1988,01/01/2001,12/31/2003
SAM MI JHONG CORP,"218 222 W 35TH STREET
NEW YORK, NY 10001",141,EB,06/30/2003,Expired,1022782,EATING PLACE BEER,Expired,3,,07/01/2000,06/30/2003
SHIL ENTERPRISES INC,"242 9TH AVENUE
NEW YORK, NY 10001",141,EB,,License is Inactive,1022783,EATING PLACE BEER,License is Inactive,3,,,
SONGS COFFE SHOP INC,"150 W 28TH STREET
NEW YORK, NY 10001",141,EB,07/31/1999,Expired,1022784,EATING PLACE BEER,Expired,4,07/10/1996,08/12/1996,07/31/1999
"CHONG,SOON HWA","307 7TH AVENUE
NEW YORK, NY 10001",141,EB,07/31/1998,License is Inactive,1022785,EATING PLACE BEER,License is Inactive,2,,08/04/1995,07/31/1998
"LEE,TAE HUN","260 W 35TH STREET
NEW YORK, NY 10001",141,EB,02/28/2000,License is Inactive,1022786,EATING PLACE BEER,License is Inactive,2,,03/01/1997,02/28/2000
THREE GRINGOS INC,"315 10TH AVENUE
NEW YORK, NY 10001",141,EB,10/31/2000,License is Inactive,1022787,EATING PLACE BEER,License is Inactive,4,07/05/1994,11/01/1997,10/31/2000
1286 RR OPERATING INC,"1286 BROADWAY
NEW YORK, NY 10001",141,EB,08/31/2004,Expired,1022788,EATING PLACE BEER,Expired,2,,09/01/2001,08/31/2004
33RD BILLIARD INC,"50 W 33RD ST
NEW YORK, NY 10001",141,EB,10/31/1999,License is Inactive,1022789,EATING PLACE BEER,License is Inactive,1,09/12/1996,11/18/1996,10/31/1999
34 & 7 REALOPP CORP,"162 W 34TH STREET
NEW YORK, NY 10001",141,EB,01/31/2003,License is Inactive,1022790,EATING PLACE BEER,License is Inactive,2,,02/01/2000,01/31/2003
41 MANABI FOOD CORP,"41 W 33RD STREET
NEW YORK, NY 10001",141,EB,03/31/2006,License is Inactive,1022791,EATING PLACE BEER,License is Inactive,2,,04/01/2003,03/31/2006
CHELSEA TOWER COMPANY PTNER,"371 7TH AVENUE
NEW YORK, NY 10001",242,HL,11/30/2001,License is Inactive,1023271,HOTEL LIQUOR,License is Inactive,3,,12/01/1999,11/30/2001
HAMPTON HOTEL CORPORATION &,"401 407 7TH AVENUE
DBA RAMADA HOTEL PENN
NEW YORK, NY 10001",903,HL,02/28/1999,License is Inactive,HOTEL LIQUOR,License is Inactive,4,"
",HAMPTON HOTEL CORPORATION &,ADDL BAR LOWER LEVEL,1
HAMPTON HOTEL CORPORATION &,"401 407 7TH AVENUE
DBA RAMADA HOTEL PENN
NEW YORK, NY 10001",242,HL,02/28/1999,License is Inactive,1023273,HOTEL LIQUOR,License is Inactive,4,,03/01/1996,02/28/1999
HAMPTON HOTEL CORPORATION &,"401 407 7TH AVENUE
NEW YORK, NY 10001",ML1,HL,06/04/1998,Expired,1023274,HOTEL LIQUOR,Expired, ,,06/04/1998,06/04/1998
HERALD HOTEL ASSOCIATES L P,"1260 BROADWAY
AKA 49 WEST 32ND STREET
NEW YORK, NY 10001",242,HL,03/31/2017,License is Active,1023275,HOTEL LIQUOR,License is Active,4,,04/01/2015,03/31/2017
NEW GENERATION MANAGEMENT CORP,"17 W 32ND ST
NEW YORK, NY 10001",242,HL,03/31/2017,License is Active,1023276,HOTEL LIQUOR,License is Active,1,,04/01/2015,03/31/2017
NEW YORKER HOTEL MANAGEMENT,"481 8TH AVENUE
NEW YORK, NY 10001",242,HL,11/30/2016,License is Active,1023277,HOTEL LIQUOR,License is Active,2,,12/01/2014,11/30/2016
STANFORD NEW YORK LLC,"43 WEST 32ND STREET
2ND FL
NEW YORK, NY 10001",242,HL,07/31/2017,License is Active,1023278,HOTEL LIQUOR,License is Active,3,,08/01/2015,07/31/2017
35TH STREET HOTEL CORP,"45 W 35TH STREET
NEW YORK, NY 10001",242,HL,05/31/2018,License is Active,1023279,HOTEL LIQUOR,License is Active,1,,06/01/2016,05/31/2018
401 HOTEL L P & HAMPTON,"401 415 7TH AVENUE
DBA HOTEL PENNSYLVANIA
NEW YORK, NY 10001",242,HL,03/21/2001,License is Inactive,1023280,HOTEL LIQUOR,License is Inactive,3,,04/30/1998,03/21/2001
401 HOTEL MANAGEMENT CO LLC,"401 415 SEVENTH AVENUE
NEW YORK, NY 10001",242,HL,03/31/2003,License is Inactive,1023281,HOTEL LIQUOR,License is Inactive,3,,04/01/2001,03/31/2003
43 WEST 32ND STREET CORP,"43 WEST 32ND STREET
NEW YORK, NY 10001",242,HL,05/31/2000,License is Inactive,1023282,HOTEL LIQUOR,License is Inactive,3,,06/01/1997,05/31/2000
43 WEST 32ND STREET CORP,"43 WEST 32ND STREET
NEW YORK, NY 10001",ML1,HL,08/26/1998,Expired,1023283,HOTEL LIQUOR,Expired, ,,08/26/1998,08/26/1998
43 WEST 32ND STREET CORP,"43 WEST 32ND STREET
NEW YORK, NY 10001",903,HL,02/28/1998,License is Inactive,HOTEL LIQUOR,License is Inactive,3,"
",43 WEST 32ND STREET CORP,ADDL BAR 2ND FLOOR LOUNGE,1
866 BEAN CORPORATON,"15 PENN PLAZA
NEW YORK, NY 10001",342,HW,12/31/2000,License is Inactive,1023485,HOTEL WINE,License is Inactive,1,,,12/31/2000
34TH STREET WINERY INC,"460 WEST 34TH STREET STORE #1
NEW YORK, NY 10001",222,L,10/31/2013,License is Inactive,1023492,LIQUOR STORE,License is Inactive,1,,11/01/2010,10/31/2013
A H PARK TRADING COMPANY INC,"878 AVENUE OF THE AMERICAS
NEW YORK, NY 10001",222,L,02/28/2010,License is Inactive,1023493,LIQUOR STORE,License is Inactive,1,,03/01/2007,02/28/2010
CHRISKIE WINES & LIQUORS INC,"332 8TH AVENUE
NEW YORK, NY 10001",TR1,L,02/28/1998,License is Inactive,1023494,LIQUOR STORE,License is Inactive,3,,03/30/1995,02/28/1998
DELAUREN SPIRITS CORP,"332 8TH AVENUE
NEW YORK, NY 10001",222,L,07/31/2003,License is Inactive,1023495,LIQUOR STORE,License is Inactive,1,,08/01/2000,07/31/2003
BURGUNDY WINE COMPANY LTD,"143 W 26TH STREET
NEW YORK, NY 10001",222,L,11/30/2018,License is Active,1023596,LIQUOR STORE,License is Active,1,,12/01/2015,11/30/2018
ADMIRAL WINE & LIQUOR COMPANY,"246 5TH AVENUE
ROOM 510
NEW YORK, NY 10001",203,LL,08/31/1999,Expired,1023852,WHOLESALE LIQUOR,Expired,1,,09/01/1996,08/31/1999
ADMIRAL WINE & LIQUOR COMPANY,"246 5TH AVE RM 408
NEW YORK, NY 10001",203,LL,08/31/2014,Expired,1023853,WHOLESALE LIQUOR,Expired,1,,09/07/2011,08/31/2014
MONSIEUR TOUTON SELECTION LTD,"129 W 27TH ST
10TH FLOOR
NEW YORK, NY 10001",203,LL,12/31/2018,License is Active,1023854,WHOLESALE LIQUOR,License is Active,1,,12/01/2015,12/31/2018
VIAS IMPORTS LTD,"875 AVENUE OF THE AMERICAS
SUITE 2200
NEW YORK, NY 10001",203,LL,01/31/2019,License is Active,1023855,WHOLESALE LIQUOR,License is Active,1,,02/01/2016,01/31/2019
WINEBOW INC,"236 WEST 26TH STREET #401
SUITE #401
NEW YORK, NY 10001",203,LL,02/28/2005,License is Inactive,1023856,WHOLESALE LIQUOR,License is Inactive,1,,03/01/2002,02/28/2005
A & H FOOD PLAZA INC,"431 7TH AVENUE
NEW YORK, NY 10001",252,OP,03/31/2016,License is Inactive,1023958,ON-PREMISES LIQUOR,License is Inactive,3,,04/01/2014,03/31/2016
ANGAM CORP,"253 W 28TH STREET
NEW YORK, NY 10001",252,OP,04/30/2002,Expired,1023959,ON-PREMISES LIQUOR,Expired,1,,05/16/2000,04/30/2002
ANGAM CORP,"253 W 28TH STREET
NEW YORK, NY 10001",903,OP,04/30/2002,Expired,ON-PREMISES LIQUOR,Expired,1,"
",ANGAM CORP,JOY,1
C L 32 CORP,"9 W 32ND STREET
NEW YORK, NY 10001",252,OP,06/30/2003,License is Inactive,1023961,ON-PREMISES LIQUOR,License is Inactive,3,,07/01/2001,06/30/2003
CAFE ANYTIME INC,"28 W 32ND STREET
NEW YORK, NY 10001",252,OP,11/30/2001,License is Inactive,1023962,ON-PREMISES LIQUOR,License is Inactive,4,,12/01/1999,11/30/2001
CAFFE BUON GUSTO DUE CORP,"249 W 26TH STREET
NEW YORK, NY 10001",252,OP,11/30/2006,License is Inactive,1023963,ON-PREMISES LIQUOR,License is Inactive,3,,12/01/2004,11/30/2006
CALSHEA RESTAURANT CORP,"330 7TH AVENUE
NEW YORK, NY 10001",252,OP,08/31/2017,License is Active,1023964,ON-PREMISES LIQUOR,License is Active,3,,09/01/2015,08/31/2017
CH & LE CORP,"6 E 32ND STREET
NEW YORK, NY 10001",ML1,OP,01/08/1998,Expired,1023965,ON-PREMISES LIQUOR,Expired, ,,01/08/1998,01/08/1998
CH & LE CORP,"6 E 32ND STREET
NEW YORK, NY 10001",252,OP,09/30/1999,License is Inactive,1023966,ON-PREMISES LIQUOR,License is Inactive,3,,10/02/1996,09/30/1999
CHAELRA WORLD RESTAURANT,"330 W 38TH STREET
DBA CHAELRA WORLD
NEW YORK, NY 10001",252,OP,11/30/2001,License is Inactive,1023967,ON-PREMISES LIQUOR,License is Inactive,3,09/23/1999,12/16/1999,11/30/2001
CHELSEA PUB INC,"154 W 26TH ST STORE #2
NEW YORK, NY 10001",252,OP,09/30/2005,License is Inactive,1023968,ON-PREMISES LIQUOR,License is Inactive,1,,10/01/2003,09/30/2005
CHUN JEE INC,"20 28 W 33RD STREET
NEW YORK, NY 10001",ML1,OP,07/15/1999,Expired,1023969,ON-PREMISES LIQUOR,Expired, ,,07/15/1999,07/15/1999
CHUN JEE INC,"20 28 W 33RD STREET
NEW YORK, NY 10001",252,OP,04/30/2001,License is Inactive,1023970,ON-PREMISES LIQUOR,License is Inactive,2,03/17/1995,05/01/1998,04/30/2001
CHUNG YUNG TSUANG INC,"103 W 27TH STREET
NEW YORK, NY 10001",252,OP,05/31/2000,License is Inactive,1023971,ON-PREMISES LIQUOR,License is Inactive,3,,06/01/1997,05/31/2000
CO'R RESTAURANT L L C,"56 W 31ST STREET
NEW YORK, NY 10001",252,OP,08/31/2017,License is Active,1023972,ON-PREMISES LIQUOR,License is Active,4,,09/01/2015,08/31/2017
CP FORTUNE INC,"390 8TH AVENUE
NEW YORK, NY 10001",252,OP,03/31/2001,Expired,1023973,ON-PREMISES LIQUOR,Expired,2,,04/01/1999,03/31/2001
CRYSTAL BAY CORP,"4 WEST 31ST STREET
NEW YORK, NY 10001",252,OP,08/31/1999,Expired,1023974,ON-PREMISES LIQUOR,Expired,3,,09/25/1996,08/31/1999
DAE DONG MANHATTAN INC,"17 W 32ND STREET
NEW YORK, NY 10001",252,OP,03/31/2010,License is Inactive,1023975,ON-PREMISES LIQUOR,License is Inactive,3,,04/01/2008,03/31/2010
DAN PER INC,"2 W 35TH ST
NEW YORK, NY 10001",252,OP,09/30/2004,License is Inactive,1023976,ON-PREMISES LIQUOR,License is Inactive,3,,10/01/2002,09/30/2004
DANIELLA RESTAURANT CORP,"320 8TH AVENUE
NEW YORK, NY 10001",252,OP,11/30/2007,License is Inactive,1023977,ON-PREMISES LIQUOR,License is Inactive,4,10/26/1993,12/01/2005,11/30/2007
DELI GRANDVILLE INC,"450 W 33RD STREET
NEW YORK, NY 10001",252,OP,01/31/1999,Expired,1023978,ON-PREMISES LIQUOR,Expired,3,,02/01/1996,01/31/1999
DK 14 INC,"254 5TH AVENUE
NEW YORK, NY 10001",252,OP,04/30/2009,Expired,1023979,ON-PREMISES LIQUOR,Expired,3,,05/01/2007,04/30/2009
EL CANEY CAFE INC,"154 W 26TH STREET
NEW YORK, NY 10001",252,OP,04/30/2000,License is Inactive,1023980,ON-PREMISES LIQUOR,License is Inactive,3,,05/29/1997,04/30/2000
FIFTH FLOOR BAR & GRILL INC,"412 8TH AVENUE
NEW YORK, NY 10001",252,OP,05/31/2000,License is Inactive,1023981,ON-PREMISES LIQUOR,License is Inactive,1,10/28/1993,06/01/1997,05/31/2000
